ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10229252,HY416546,9/9/2015 11:45,043XX W WASHINGTON BLVD,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,1114,11,28,26,6,1147416,1900140,2015,2/10/2018 15:50,41.88194414,-87.73415251,"(41.881944142, -87.734152511)"
10229255,HY416543,9/9/2015 11:53,062XX S DR MARTIN LUTHER KING JR DR,460,BATTERY,SIMPLE,ALLEY,TRUE,FALSE,313,3,20,42,08B,1179991,1863739,2015,2/10/2018 15:50,41.78137075,-87.61565506,"(41.78137075, -87.615655058)"
10229264,HY416416,9/8/2015 17:00,051XX S WOOD ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,932,9,16,61,08A,1165214,1870702,2015,2/10/2018 15:50,41.80080375,-87.66963375,"(41.800803751, -87.669633746)"
10229265,HY416510,9/9/2015 11:30,038XX S WELLS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA PARKING LOT/GROUNDS,TRUE,FALSE,915,9,3,34,18,1175274,1879332,2015,2/10/2018 15:50,41.82426619,-87.63248239,"(41.824266191, -87.632482389)"
11859270,JC470908,10/13/2019 5:00,014XX N GREENVIEW AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,1433,14,2,24,26,1166127,1909679,2019,10/20/2019 16:03,41.90774081,-87.66517318,"(41.907740813, -87.665173177)"
11859798,JC471590,10/13/2019 12:30,001XX E ERIE ST,890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,1834,18,42,8,6,1177066,1904804,2019,10/20/2019 16:03,41.89412274,-87.62513737,"(41.894122739, -87.625137369)"
10229266,HY416625,9/8/2015 14:00,050XX N MARMORA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1622,16,45,11,6,1135857,1933269,2015,2/10/2018 15:50,41.97306748,-87.77580665,"(41.973067477, -87.775806651)"
10229267,HY416495,9/9/2015 10:30,080XX S DREXEL AVE,320,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,FALSE,TRUE,631,6,8,44,3,1183631,1851847,2015,2/10/2018 15:50,41.7486538,-87.60268049,"(41.748653803, -87.602680492)"
10229268,HY416597,9/9/2015 12:17,036XX W LAWRENCE AVE,560,ASSAULT,SIMPLE,ALLEY,TRUE,FALSE,1712,17,39,14,08A,1151090,1931647,2015,2/10/2018 15:50,41.9683309,-87.71983378,"(41.968330904, -87.719833777)"
10229270,HY416544,9/8/2015 13:30,083XX S CARPENTER ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,613,6,21,71,11,1170767,1849594,2015,2/10/2018 15:50,41.74276136,-87.64988422,"(41.74276136, -87.649884215)"
10229284,HY416621,8/29/2015 10:00,073XX S HONORE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,735,7,17,67,6,1165292,1855930,2015,2/10/2018 15:50,41.76026582,-87.66976574,"(41.760265824, -87.669765744)"
10229285,HY416627,9/9/2015 13:13,012XX W MONTROSE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,1913,19,46,3,26,1166978,1929347,2015,2/10/2018 15:50,41.96169257,-87.66148088,"(41.961692571, -87.661480876)"
10229292,HY416522,9/9/2015 11:20,004XX S CLARK ST,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,TRUE,122,1,2,32,08A,1175593,1898389,2015,2/10/2018 15:50,41.87655285,-87.63074007,"(41.876552852, -87.630740068)"
10229293,HY410076,9/3/2015 11:00,0000X E VAN BUREN ST,810,THEFT,OVER $500,OTHER,FALSE,FALSE,113,1,2,32,6,1177056,1898560,2015,2/10/2018 15:50,41.8769891,-87.62536329,"(41.876989097, -87.625363287)"
10229294,HY416595,9/9/2015 12:14,037XX W ROOSEVELT RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1011,10,24,29,18,1151655,1894454,2015,2/10/2018 15:50,41.86625886,-87.71873634,"(41.866258861, -87.718736342)"
10229296,HY416607,9/9/2015 12:30,018XX W LAWRENCE AVE,460,BATTERY,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,2032,20,47,4,08B,1163362,1931915,2015,2/10/2018 15:50,41.9688163,-87.67470272,"(41.968816304, -87.674702715)"
10229297,HY416619,9/8/2015 19:35,037XX W 84TH ST,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,FALSE,FALSE,834,8,18,70,7,1152753,1848613,2015,2/10/2018 15:50,41.74044298,-87.71591432,"(41.740442976, -87.715914319)"
10229298,HY416467,9/8/2015 11:30,086XX S MARYLAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,632,6,8,44,6,1183405,1847810,2015,2/10/2018 15:50,41.7375811,-87.60363407,"(41.7375811, -87.603634068)"
10229304,HY416291,9/8/2015 18:30,077XX S CORNELL AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,411,4,8,43,6,1188580,1853993,2015,2/10/2018 15:50,41.75442587,-87.58447739,"(41.754425871, -87.584477387)"
10229306,HY416308,9/9/2015 8:15,001XX W WASHINGTON ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,FALSE,FALSE,122,1,42,32,14,1175426,1900814,2015,2/10/2018 15:50,41.88321095,-87.6312804,"(41.883210946, -87.631280397)"
10229307,HY416340,9/6/2015 5:00,073XX S YATES BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,FALSE,FALSE,334,3,7,43,14,1193478,1856809,2015,2/10/2018 15:50,41.7620348,-87.56643608,"(41.762034802, -87.566436077)"
10229308,HY416387,9/7/2015 12:30,008XX E 63RD ST,880,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,312,3,20,42,6,1183019,1863421,2015,2/10/2018 15:50,41.78042824,-87.60456373,"(41.780428242, -87.60456373)"
10229309,HY416605,9/8/2015 12:00,005XX W KINZIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1214,12,42,28,14,1172517,1902920,2015,2/10/2018 15:50,41.88905475,-87.64190001,"(41.889054749, -87.641900009)"
10229314,HY416469,9/9/2015 0:01,063XX S WENTWORTH AVE,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,312,3,20,68,6,1176046,1863053,2015,2/10/2018 15:50,41.77957774,-87.63013878,"(41.779577735, -87.630138783)"
10229316,HY416289,9/6/2015 0:01,079XX S EBERHART AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,624,6,6,44,6,1180948,1852537,2015,2/10/2018 15:50,41.75060934,-87.61249069,"(41.750609338, -87.612490693)"
10229317,HY416626,9/3/2015 23:30,049XX N TALMAN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2031,20,40,4,6,1157798,1932975,2015,2/10/2018 15:50,41.97184055,-87.69513238,"(41.971840549, -87.695132375)"
10229325,HY414928,9/4/2015 19:00,009XX S CLARK ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,123,1,2,32,7,1175663,1896131,2015,2/10/2018 15:50,41.87035519,-87.63055093,"(41.870355187, -87.630550934)"
10229326,HY416239,9/8/2015 23:00,047XX S INGLESIDE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,222,2,4,39,5,1183417,1873658,2015,2/10/2018 15:50,41.80851016,-87.60278568,"(41.808510159, -87.602785675)"
10229327,HY416566,9/9/2015 12:24,082XX S COTTAGE GROVE AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,631,6,8,44,26,1182994,1850464,2015,2/10/2018 15:50,41.74487352,-87.60505756,"(41.744873522, -87.605057557)"
10229328,HY416601,9/9/2015 10:00,045XX W DEMING PL,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2521,25,31,20,5,1145738,1916658,2015,2/10/2018 15:50,41.92730328,-87.73989457,"(41.92730328, -87.739894566)"
10229329,HY416533,7/21/2015 14:00,004XX W 126TH PL,610,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,FALSE,FALSE,523,5,9,53,5,1175453,1821033,2015,2/10/2018 15:50,41.66428242,-87.63356498,"(41.664282419, -87.633564979)"
10229334,HY416399,9/8/2015 22:00,020XX S ASHLAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,1235,12,25,31,7,1166034,1890366,2015,2/10/2018 15:50,41.85474641,-87.66606642,"(41.85474641, -87.666066415)"
10229340,HX560677,10/21/2014 7:00,018XX W GARFIELD BLVD,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,932,9,16,61,20,1165100,1868208,2014,2/9/2018 15:44,41.79396233,-87.67012239,"(41.793962327, -87.670122389)"
10229341,HY416545,9/9/2015 6:00,082XX S LA SALLE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,622,6,21,44,08B,1176709,1850443,2015,2/10/2018 15:50,41.74495956,-87.62808718,"(41.744959555, -87.628087178)"
10229342,HY416576,9/9/2015 6:30,004XX W 62ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,711,7,20,68,14,1174434,1863835,2015,2/10/2018 15:50,41.78175965,-87.6360253,"(41.78175965, -87.636025295)"
10229343,HY416547,9/9/2015 11:30,007XX W 74TH ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,732,7,17,68,08A,1172780,1855810,2015,2/10/2018 15:50,41.75977475,-87.64232563,"(41.759774748, -87.64232563)"
10229344,HY416620,9/9/2015 0:01,091XX S COLFAX AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,423,4,7,48,5,1195091,1844951,2015,2/10/2018 15:50,41.72945589,-87.56091449,"(41.729455885, -87.560914486)"
10229349,HY416473,9/8/2015 21:30,008XX W ALDINE AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1924,19,44,6,6,1169761,1922111,2015,2/10/2018 15:50,41.94177639,-87.65146073,"(41.941776388, -87.651460727)"
10229350,HY416397,9/7/2015 15:30,069XX S VINCENNES AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,731,7,6,69,5,1176982,1858801,2015,2/10/2018 15:50,41.76788873,-87.62683537,"(41.767888734, -87.626835373)"
10229354,HY416588,1/15/2014 12:00,007XX N CENTRAL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1524,15,37,25,11,1138890,1904410,2014,2/9/2018 15:44,41.89382065,-87.76535652,"(41.893820645, -87.765356519)"
10229355,HY415875,9/7/2015 20:00,028XX W MC LEAN AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,FALSE,FALSE,1414,14,35,22,14,1156836,1913538,2015,2/10/2018 15:50,41.91852375,-87.69919857,"(41.918523747, -87.699198569)"
10229361,HY416630,9/9/2015 11:50,019XX W MONTEREY AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,2212,22,19,75,08B,1165742,1830843,2015,2/10/2018 15:50,41.69141368,-87.66882625,"(41.691413679, -87.668826246)"
10229362,HY416617,9/9/2015 12:49,020XX N CENTRAL PARK AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,2525,25,26,22,18,1152051,1913230,2015,2/10/2018 15:50,41.91777431,-87.71678729,"(41.917774313, -87.71678729)"
10229377,HY416471,9/9/2015 10:55,002XX N PINE AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1523,15,28,25,04B,1139459,1901147,2015,2/10/2018 15:50,41.88485621,-87.76334635,"(41.884856209, -87.763346345)"
10229383,HY415050,9/3/2015 2:00,006XX N LOCKWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1524,15,28,25,14,1140914,1903738,2015,2/10/2018 15:50,41.89193959,-87.75793949,"(41.891939589, -87.757939485)"
10229384,HY416646,9/9/2015 12:45,007XX S LOOMIS ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,SIDEWALK,TRUE,FALSE,1231,12,25,28,11,1167165,1896772,2015,2/10/2018 15:50,41.87230083,-87.66173124,"(41.872300825, -87.661731237)"
10229390,HY416676,9/9/2015 13:50,021XX N HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1812,18,43,7,14,1170603,1914380,2015,2/10/2018 15:50,41.92054376,-87.64859298,"(41.920543756, -87.648592978)"
10229391,HY416659,9/9/2015 11:00,017XX E 73RD PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,324,3,8,43,14,1189250,1856593,2015,2/10/2018 15:50,41.76154447,-87.58193886,"(41.76154447, -87.581938863)"
10229393,HY416385,9/4/2015 0:30,012XX E 87TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESTAURANT,FALSE,FALSE,412,4,8,48,11,1185956,1847546,2015,2/10/2018 15:50,41.73679692,-87.59429631,"(41.736796922, -87.594296314)"
10229399,HY416285,9/8/2015 16:30,064XX S MARYLAND AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,312,3,20,42,5,1183003,1862569,2015,2/10/2018 15:50,41.77809065,-87.60464886,"(41.778090648, -87.604648857)"
10229403,HY416623,9/9/2015 12:55,035XX E 114TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,433,4,10,52,18,1201660,1829983,2015,2/10/2018 15:50,41.68821818,-87.53735791,"(41.688218178, -87.537357913)"
10229404,HY416631,9/9/2015 7:00,005XX E 33RD PL,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,FALSE,FALSE,211,2,4,35,7,1180708,1882808,2015,2/10/2018 15:50,41.83368122,-87.61243999,"(41.83368122, -87.612439993)"
10229408,HY416657,9/9/2015 13:33,018XX N CLYBOURN AVE,890,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,1811,18,32,7,6,1168741,1912417,2015,2/10/2018 15:50,41.91519777,-87.6554913,"(41.91519777, -87.655491302)"
10229417,HY416606,9/9/2015 12:21,012XX E 81ST ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,TRUE,FALSE,411,4,8,45,24,1185703,1851530,2015,2/10/2018 15:50,41.74773539,-87.595098,"(41.747735389, -87.595097999)"
10229421,HY416707,9/9/2015 14:00,035XX N LOWELL AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1731,17,30,16,6,1146757,1923212,2015,2/10/2018 15:50,41.94526863,-87.73598232,"(41.945268628, -87.735982315)"
10229429,HY416687,7/11/2015 12:00,016XX S ST LOUIS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1021,10,24,29,11,1153306,1891566,2015,2/10/2018 15:50,41.85830127,-87.71275197,"(41.858301268, -87.712751974)"
10229430,HY416503,9/9/2015 11:16,030XX N PULASKI RD,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,TRUE,FALSE,2523,25,31,21,3,1149201,1919750,2015,2/10/2018 15:50,41.93572152,-87.72708902,"(41.935721524, -87.727089019)"
10229434,HY416637,9/9/2015 7:00,027XX S HOMAN AVE,810,THEFT,OVER $500,RESIDENCE,TRUE,FALSE,1032,10,22,30,6,1154140,1885665,2015,9/17/2015 11:37,41.84209165,-87.70984792,"(41.842091649, -87.709847915)"
10229445,HY416614,9/8/2015 0:00,069XX S PAXTON AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,331,3,5,43,11,1192077,1859371,2015,2/10/2018 15:50,41.76909929,-87.57148765,"(41.769099289, -87.571487647)"
10229446,HY416685,9/9/2015 13:40,006XX N LOREL AVE,2021,NARCOTICS,POSS: BARBITUATES,STREET,TRUE,FALSE,1524,15,37,25,18,1140562,1903765,2015,2/10/2018 15:50,41.89202015,-87.75923158,"(41.89202015, -87.759231581)"
10229454,HY416634,9/9/2015 12:35,087XX S HONORE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2221,22,21,71,08B,1165541,1846635,2015,2/10/2018 15:50,41.73475373,-87.66911612,"(41.734753726, -87.669116124)"
10229455,HY416598,9/9/2015 12:35,097XX S CARPENTER ST,460,BATTERY,SIMPLE,RESIDENCE,FALSE,TRUE,2223,22,21,73,08B,1171035,1840202,2015,2/10/2018 15:50,41.71698254,-87.64917578,"(41.716982536, -87.649175782)"
10229456,HY416692,9/9/2015 1:30,006XX E 79TH ST,620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,FALSE,FALSE,624,6,6,44,5,1181686,1852760,2015,2/10/2018 15:50,41.75120428,-87.60977947,"(41.751204276, -87.609779467)"
10229473,HY416633,8/28/2015 1:00,008XX W WELLINGTON AVE,810,THEFT,OVER $500,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1933,19,44,6,6,1169981,1920130,2015,2/10/2018 15:50,41.93633564,-87.65071012,"(41.936335635, -87.650710119)"
10229474,HY415959,9/4/2015 12:00,021XX W MAYPOLE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1223,12,2,28,6,1162181,1900973,2015,2/10/2018 15:50,41.88393429,-87.67991221,"(41.883934289, -87.679912212)"
10229479,HY416635,9/9/2015 12:45,063XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CTA BUS STOP,TRUE,FALSE,725,7,16,67,15,1166757,1862719,2015,2/10/2018 15:50,41.7788646,-87.6642029,"(41.778864596, -87.6642029)"
10229485,HY416719,8/30/2015 6:00,051XX W DIVERSEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2521,25,31,19,14,1141665,1918131,2015,2/10/2018 15:50,41.93142172,-87.75482483,"(41.93142172, -87.754824827)"
10229486,HY416693,9/9/2015 13:15,131XX S LANGLEY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA PARKING LOT/GROUNDS,TRUE,FALSE,533,5,9,54,18,1183246,1818274,2015,2/10/2018 15:50,41.65653414,-87.60513149,"(41.656534139, -87.605131488)"
10229492,HY416652,9/9/2015 13:04,002XX W 110TH ST,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,APARTMENT,FALSE,FALSE,513,5,34,49,15,1176734,1831997,2015,2/10/2018 15:50,41.69434069,-87.62854888,"(41.694340687, -87.628548884)"
10229495,HY416705,9/9/2015 13:40,052XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,1522,15,29,25,18,1141500,1899523,2015,2/10/2018 15:50,41.88036231,-87.7558915,"(41.880362306, -87.755891501)"
10229496,HY416628,9/9/2015 13:00,024XX S CANAL ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,914,9,25,34,3,1173581,1888274,2015,2/10/2018 15:50,41.84884152,-87.63842802,"(41.848841524, -87.638428023)"
10229501,HY416718,9/9/2015 14:30,005XX W LOCUST ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,TRUE,FALSE,1823,18,27,8,26,1172465,1906488,2015,2/10/2018 15:50,41.8988467,-87.64198539,"(41.898846701, -87.641985392)"
10229504,HY416700,9/9/2015 14:00,018XX W CHICAGO AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1221,12,1,24,5,1164041,1905376,2015,9/17/2015 11:37,41.8959774,-87.67295768,"(41.895977401, -87.672957684)"
10229505,HY416724,8/9/2015 14:00,086XX S BALTIMORE AVE,610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,FALSE,FALSE,424,4,7,46,5,1198310,1848210,2015,2/10/2018 15:50,41.73831896,-87.5490139,"(41.738318964, -87.549013899)"
10229506,HY416690,9/9/2015 13:45,050XX W WEST END AVE,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,1532,15,28,25,6,1142810,1900514,2015,2/10/2018 15:50,41.88305744,-87.75105657,"(41.883057444, -87.751056566)"
10229509,HY416663,9/4/2015 15:30,080XX S JEFFERY BLVD,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,414,4,8,46,08A,1190926,1852104,2015,2/10/2018 15:50,41.74918593,-87.57594111,"(41.749185934, -87.575941112)"
10229510,HY416709,9/9/2015 14:00,051XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1533,15,28,25,18,1141961,1899534,2015,9/17/2015 11:37,41.88038397,-87.75419846,"(41.880383967, -87.754198462)"
10229511,HY416608,9/2/2015 13:58,022XX W WASHINGTON BLVD,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1223,12,2,28,6,1161471,1900646,2015,2/10/2018 15:50,41.88305178,-87.68252851,"(41.883051778, -87.682528509)"
10229514,HY416751,9/9/2015 6:00,046XX S TALMAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,922,9,12,58,26,1159482,1873768,2015,2/10/2018 15:50,41.80933678,-87.69057092,"(41.809336779, -87.690570919)"
10229515,HY416770,9/4/2015 20:30,022XX W WELLINGTON AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1931,19,1,5,6,1160887,1919886,2015,2/10/2018 15:50,41.93585992,-87.68413826,"(41.935859921, -87.684138259)"
10229516,HY416717,9/9/2015 0:01,007XX W 76TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,621,6,17,71,26,1172760,1854473,2015,2/10/2018 15:50,41.7561063,-87.64243828,"(41.756106295, -87.642438283)"
10229517,HY416713,9/9/2015 4:00,016XX N KIMBALL AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1422,14,26,23,08A,1153454,1910684,2015,2/10/2018 15:50,41.91076007,-87.71170038,"(41.910760073, -87.71170038)"
10229519,HY416678,9/9/2015 13:38,038XX S PRINCETON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,TRUE,FALSE,915,9,3,34,15,1174922,1879327,2015,2/10/2018 15:50,41.82426034,-87.6337739,"(41.824260342, -87.633773904)"
10067258,HY256317,5/11/2015 18:45,086XX S STONY ISLAND AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,412,4,8,45,6,1188302,1848188,2015,2/10/2018 15:50,41.73850303,-87.585681,"(41.738503031, -87.585680998)"
11228887,JB149545,12/29/2017 17:00,087XX S ASHLAND AVE,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,2221,22,21,71,6,,,2017,2/13/2018 15:58,,,
11229088,JB149417,5/16/2017 12:20,011XX W PRATT BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2431,24,49,1,11,,,2017,2/13/2018 15:58,,,
10229520,HY416675,9/8/2015 20:00,027XX W 71ST ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,831,8,18,66,7,1159376,1857452,2015,2/10/2018 15:50,41.7645656,-87.69140651,"(41.764565602, -87.691406513)"
10229521,HY416767,8/20/2015 15:00,072XX S SOUTH SHORE DR,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,334,3,7,43,6,1194878,1857803,2015,2/10/2018 15:50,41.76472805,-87.56127231,"(41.764728045, -87.561272312)"
10229522,HY416723,9/3/2015 16:30,034XX W ROOSEVELT RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1133,11,24,29,7,1153551,1894495,2015,2/10/2018 15:50,41.86633391,-87.71177483,"(41.86633391, -87.711774826)"
10229523,HY416726,9/9/2015 12:00,022XX N HALSTED ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1812,18,43,7,6,1170583,1915009,2015,2/10/2018 15:50,41.9222702,-87.64864801,"(41.922270202, -87.648648009)"
10229524,HY416672,9/9/2015 13:33,026XX W BERWYN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2011,20,40,4,08B,1157827,1935100,2015,2/10/2018 15:50,41.97767106,-87.69496751,"(41.977671062, -87.694967509)"
10229525,HY416689,9/9/2015 14:00,065XX S DAMEN AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,726,7,15,67,18,1164152,1861335,2015,2/10/2018 15:50,41.77512194,-87.67379198,"(41.775121943, -87.673791983)"
10229526,HY416721,9/9/2015 14:27,049XX W ARMITAGE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2522,25,31,19,18,1142981,1912840,2015,2/10/2018 15:50,41.91687821,-87.75012094,"(41.916878207, -87.750120941)"
10229527,HY416338,9/8/2015 15:05,008XX E 133RD PL,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,533,5,9,54,04B,1184246,1817115,2015,2/10/2018 15:50,41.65333043,-87.6015084,"(41.653330429, -87.6015084)"
10229528,HY416790,9/3/2015 17:00,017XX W WRIGHTWOOD AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1931,19,32,7,6,1164075,1917309,2015,2/10/2018 15:50,41.92872164,-87.67249513,"(41.928721641, -87.672495127)"
10229529,HY416762,9/9/2015 15:02,052XX S DAMEN AVE,890,THEFT,FROM BUILDING,VACANT LOT/LAND,FALSE,FALSE,932,9,16,61,6,1163918,1869633,2015,2/10/2018 15:50,41.79789765,-87.67441668,"(41.797897646, -87.674416675)"
10229531,HY416795,9/9/2015 8:30,047XX N BEACON ST,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,1913,19,46,3,6,1166223,1931489,2015,2/10/2018 15:50,41.96758651,-87.66419517,"(41.96758651, -87.664195168)"
10229533,HY416664,9/9/2015 12:45,012XX W 87TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,613,6,21,71,6,1169761,1847097,2015,9/17/2015 11:37,41.73593111,-87.65364248,"(41.735931109, -87.653642482)"
10229534,HY416819,9/9/2015 15:11,031XX W WILSON AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1724,17,33,14,6,1154767,1930355,2015,2/10/2018 15:50,41.96471253,-87.70634835,"(41.964712533, -87.706348349)"
